,logFC,t,P.Value,adj.P.Val,B
WP_GLYCOSAMINOGLYCAN_DEGRADATION,-0.0133686379829279,-1.65254743754872,0.0985278935215657,0.168045538882779,-6.24773873685559
PID_SMAD2_3NUCLEAR_PATHWAY,0.00848661519617977,1.65077982498801,0.0988884612326962,0.168569332071956,-6.25064952364233
MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH,0.0164383904411831,1.65077893046195,0.0988886439696583,0.168569332071956,-6.25065099590108
REACTOME_OPSINS,0.00246317633328796,1.64917265751958,0.0992172143911141,0.169083566282037,-6.25329340122974
REACTOME_CTLA4_INHIBITORY_SIGNALING,-0.0150579660704906,-1.64899191338318,0.0992542409186018,0.169097579037611,-6.25359057432745
LUI_THYROID_CANCER_CLUSTER_1,0.0110716885742424,1.64886987780703,0.0992792468812705,0.169097579037611,-6.25379120250704
SHIN_B_CELL_LYMPHOMA_CLUSTER_9,0.0072225253501918,1.64753951962347,0.0995521731860222,0.169516501889501,-6.25597736833759
RIGGI_EWING_SARCOMA_PROGENITOR_UP,0.00541877557136253,1.64689302451513,0.0996850193185959,0.169696735215974,-6.25703911207771
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,0.0055647565321412,1.6459740089779,0.0998741082256619,0.169960417989788,-6.25854770223192
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY,-0.0202332192118861,-1.64587741570953,0.0998939990539823,0.169960417989788,-6.2587062140149
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.0219153454819502,1.6455669498803,0.0999579526857626,0.170023202335593,-6.25921563272002
YAMANAKA_GLIOBLASTOMA_SURVIVAL_DN,-0.0141670835497383,-1.64296056950457,0.100496136619497,0.170860720514455,-6.26348845211279
WP_MATRIX_METALLOPROTEINASES,-0.0196649506492138,-1.64291915381457,0.100504707039291,0.170860720514455,-6.26355629314641
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,0.0180282799296906,1.64188255609173,0.100719406912439,0.171179413857404,-6.26525373754346
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2,-0.0144795927421481,-1.63942111419994,0.101230685327813,0.171991670415306,-6.26928010117666
RIZKI_TUMOR_INVASIVENESS_2D_UP,-0.00580410739556375,-1.63931843898999,0.10125205736462,0.171991670415306,-6.26944792364832
REACTOME_DNA_DAMAGE_BYPASS,0.0130621563560634,1.63906102028197,0.101305655357974,0.172010622932716,-6.26986862800226
REACTOME_MUSCLE_CONTRACTION,-0.00676666265955803,-1.63893543622982,0.101331811829523,0.172010622932716,-6.27007384850307
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN,0.0182889509109931,1.63887058969235,0.101345320082712,0.172010622932716,-6.27017980994444
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,0.0155406577058948,1.63778641352897,0.101571378616947,0.172347763122978,-6.27195077065797
AGARWAL_AKT_PATHWAY_TARGETS,-0.0202177193835996,-1.63589624538779,0.101966452788847,0.172971432058814,-6.27503549112268
HASLINGER_B_CLL_WITH_MUTATED_VH_GENES,-0.0149349297941439,-1.63520894861732,0.102110411403274,0.173168897914079,-6.27615626557994
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,-0.0138048091063808,-1.6350603138345,0.102141565163717,0.173175003251675,-6.27639858240789
OZEN_MIR125B1_TARGETS,0.0104052146930419,1.63462802084713,0.10223221652961,0.173281952774703,-6.27710321754534
BIOCARTA_EIF4_PATHWAY,-0.0137067552446906,-1.63373763503363,0.102419131294308,0.173551965539154,-6.27855395536151
REACTOME_ACTIVATION_OF_RAC1,-0.0181754131511533,-1.63330918874185,0.102509170030361,0.173657717962484,-6.27925175722065
CASTELLANO_HRAS_TARGETS_DN,0.016812622998924,1.63278443434355,0.102619533912507,0.173754293262264,-6.28010616524446
GERHOLD_RESPONSE_TO_TZD_UP,-0.0218833591817345,-1.6327752344961,0.102621469624427,0.173754293262264,-6.28012114204285
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,-0.0118231947651186,-1.63043067587405,0.103115729242733,0.174544130969721,-6.28393519624885
BOGNI_TREATMENT_RELATED_MYELOID_LEUKEMIA_UP,-0.0232494913267955,-1.62975148299994,0.10325926404734,0.1747400308394,-6.2850390638583
WP_INTERLEUKIN1_INDUCED_ACTIVATION_OF_NFKAPPAB,-0.0187488946906313,-1.62711489676388,0.103817964105987,0.17563819768671,-6.28931986160515
LEE_LIVER_CANCER_MYC_TGFA_UP,0.0222841330604792,1.62697400768932,0.103847886409839,0.175639004431993,-6.2895484163151
SA_FAS_SIGNALING,0.0269535930033197,1.62684951343714,0.103874332454052,0.175639004431993,-6.28975035838468
BROWNE_HCMV_INFECTION_12HR_UP,0.00444488024272072,1.62560058707251,0.104139935548616,0.176040746348319,-6.29177538767055
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.016754454549779,1.62479970729348,0.104310538610734,0.176252012098196,-6.29307313006968
FERRANDO_T_ALL_WITH_MLL_ENL_FUSION_UP,0.0171360757502404,1.62473040871358,0.104325310998287,0.176252012098196,-6.29318539120317
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,0.00786303558186841,1.62461909479832,0.104349043280412,0.176252012098196,-6.29336570561968
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,0.00292856549305276,1.62302560520465,0.104689247979217,0.176750390233004,-6.29594560464997
BIOCARTA_CPSF_PATHWAY,0.0167617953363699,1.62294003825085,0.104707541135549,0.176750390233004,-6.29608406816492
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,-0.00945380699752113,-1.6228421428893,0.104728473067256,0.176750390233004,-6.29624247243813
REACTOME_NADE_MODULATES_DEATH_SIGNALLING,0.0269501678708883,1.62233943349059,0.104836014477793,0.176884389528303,-6.29705575517758
WP_CALORIC_RESTRICTION_AND_AGING,-0.0164150872896937,-1.62204168003759,0.104899752322375,0.176944429239433,-6.29753734179285
BIOCARTA_NGF_PATHWAY,0.0152208856865426,1.62081340079136,0.105163006246994,0.177340889257407,-6.29952302860541
FUJIWARA_PARK2_IN_LIVER_CANCER_UP,0.0167096451362329,1.62027983118011,0.105277528164951,0.177486390696544,-6.30038515138962
DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP,0.00243855693743872,1.61991192616749,0.105356550568787,0.177571981851656,-6.30097943416404
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,-0.00627697413283851,-1.61972601152855,0.105396501124733,0.177591691573444,-6.30127969377563
REACTOME_DEATH_RECEPTOR_SIGNALLING,0.00963408943504865,1.61941446098535,0.105463476109598,0.177656914325603,-6.3017827832912
LUDWICZEK_TREATING_IRON_OVERLOAD,-0.017768981071762,-1.61920754807654,0.105507975485333,0.177664154255579,-6.30211685134197
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,-0.00575481148823451,-1.6191316137176,0.10552430991823,0.177664154255579,-6.30223943930341
STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA,0.0139927716454236,1.61837749077035,0.105686640204427,0.177781964564704,-6.30345657923261
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,0.0222812912079226,1.61834461290883,0.105693721902348,0.177781964564704,-6.30350963059208
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,0.0222812912079226,1.61834461290883,0.105693721902348,0.177781964564704,-6.30350963059208
SA_PTEN_PATHWAY,-0.00977952136308302,-1.61828097296909,0.105707430640939,0.177781964564704,-6.3036123162488
TIEN_INTESTINE_PROBIOTICS_6HR_UP,-0.0379504827619711,-1.61726443700848,0.105926594950015,0.178063595016587,-6.30525199233753
WALLACE_PROSTATE_CANCER_DN,0.0201213961638755,1.6171961831229,0.105941323338998,0.178063595016587,-6.30536204924896
VALK_AML_CLUSTER_1,-0.0143382287227597,-1.61711019940829,0.105959879930316,0.178063595016587,-6.30550068826575
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D,0.0219371908015619,1.61391726411749,0.10665079177287,0.179176751214245,-6.3106437252219
KORKOLA_TERATOMA_UP,0.0197798361776875,1.61308896242708,0.10683060839031,0.179430885551335,-6.31197625883665
KORKOLA_YOLK_SAC_TUMOR,-0.00529543338758137,-1.61272407657763,0.106909897955283,0.179516085666298,-6.31256305371778
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,-0.0329990640881751,-1.61103733948994,0.107277031807191,0.180084440413513,-6.31527387489736
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM,-0.00542532302506848,-1.61047729229609,0.107399151950468,0.180241300402855,-6.31617332244627
HOSHIDA_LIVER_CANCER_SURVIVAL_UP,0.0116045617238372,1.61002791913036,0.10749721889287,0.180322357058845,-6.31689479943969
STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS,0.0124671029561136,1.60999304507486,0.107504832442242,0.180322357058845,-6.31695078198138
WP_CANONICAL_NFKB_PATHWAY,-0.0187969879427401,-1.6083050244789,0.107873864756132,0.180848338378976,-6.31965907635499
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN,-0.009087086613143,-1.60829544481431,0.107875961906568,0.180848338378976,-6.3196744380694
BIOCARTA_P38MAPK_PATHWAY,0.00923392090778608,1.60687578172415,0.108187107318564,0.18131250504179,-6.32194996505542
MIZUKAMI_HYPOXIA_DN,0.0258500220084186,1.60676902360007,0.108210534035283,0.18131250504179,-6.32212100271933
WP_KETOGENESIS_AND_KETOLYSIS,-0.0159927114010839,-1.60563064654622,0.108460586302966,0.18168304501976,-6.3239440962316
REACTOME_HYDROLYSIS_OF_LPC,-0.0180240192266062,-1.60459421857389,0.10868864238551,0.181933539012518,-6.325602798075
GUTIERREZ_MULTIPLE_MYELOMA_UP,0.0193626565663416,1.60451566807848,0.108705942133685,0.181933539012518,-6.325728466891
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_UP,-0.00651565534337833,-1.60444956915764,0.108720501269377,0.181933539012518,-6.32583421032829
REICHERT_G1S_REGULATORS_AS_PI3K_TARGETS,0.0157023021147006,1.60442499478521,0.108725914483853,0.181933539012518,-6.32587352269944
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.0124596304203512,1.60389922824725,0.108841780845594,0.18207125151092,-6.32671446342063
REACTOME_DEFECTIVE_F9_ACTIVATION,0.00194641510921756,1.60378869724741,0.108866151659195,0.18207125151092,-6.32689121794819
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN,-0.0109206666550778,-1.60239088192882,0.109174726627758,0.182538748830927,-6.32912547084404
REACTOME_DEUBIQUITINATION,-0.0068519426983632,-1.60206799958986,0.109246102864716,0.182609509708708,-6.3296412859838
JISON_SICKLE_CELL_DISEASE_DN,-0.0241335749225393,-1.60154566615552,0.109361647839536,0.182754043252189,-6.33047551108137
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,-0.0116661663998871,-1.60102815340871,0.109476221747786,0.182896877640839,-6.33130176918178
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_DN,-0.00808850024183644,-1.60064360646977,0.109561419371811,0.18299057155244,-6.33191556214318
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,-0.0122001584134276,-1.59916868492639,0.109888679397156,0.183488403297323,-6.33426838696808
LINDSTEDT_DENDRITIC_CELL_MATURATION_D,-0.0122528319129411,-1.59798043535857,0.110152893529828,0.183880726649394,-6.33616233190814
WP_SECRETION_OF_HYDROCHLORIC_ACID_IN_PARIETAL_CELLS,0.00191268187625915,1.5964297352787,0.110498455607741,0.184408601565229,-6.33863187106413
DEMAGALHAES_AGING_UP,-0.0190511145174688,-1.59525585650064,0.110760615083929,0.18479704427993,-6.34049971855768
REACTOME_COMPLEX_I_BIOGENESIS,0.0184955984357735,1.59485560122057,0.110850115368929,0.184897286383684,-6.34113628149839
FRIDMAN_IMMORTALIZATION_DN,-0.0178451347324078,-1.59401352393731,0.111038597119472,0.18516253194372,-6.34247499412504
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,0.0235742220168308,1.59361891125212,0.111127010145272,0.185260811342979,-6.34310209625855
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,-0.0345855283551374,-1.5927209166892,0.111328413165402,0.18554735527567,-6.34452857432275
REACTOME_CELL_CYCLE_CHECKPOINTS,-0.00793599863185088,-1.59211532375565,0.111464398739286,0.185724747104034,-6.34549011475704
REACTOME_TRIGLYCERIDE_CATABOLISM,-0.011467223867463,-1.59116347040364,0.111678401925128,0.186020098918013,-6.34700069822244
MOOTHA_GLUCONEOGENESIS,0.0179101547137533,1.59106370044783,0.111700851760793,0.186020098918013,-6.34715898010574
PUJANA_XPRSS_INT_NETWORK,-0.00214650476020256,-1.58975121005587,0.111996514879371,0.186463071792543,-6.34924028213602
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.0086131100028411,1.58821593541659,0.112343147679576,0.18699064702493,-6.35167269176251
REACTOME_EPH_EPHRIN_SIGNALING,0.017532968729964,1.58778909139169,0.112439670318909,0.187074063294703,-6.35234854449685
WP_TYROBP_CAUSAL_NETWORK,-0.00296723141910243,-1.58773107736589,0.112452794133236,0.187074063294703,-6.35244038826203
CHANG_IMMORTALIZED_BY_HPV31_UP,0.00568417981407549,1.58756074437248,0.112491333496862,0.187088656000999,-6.35271002823529
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.0175348837741815,1.58646886383329,0.112738628740022,0.18745033905583,-6.3544378074392
KANNAN_TP53_TARGETS_UP,-0.00747499096812637,-1.58478200065462,0.113121521572024,0.188017395678623,-6.35710474741292
DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN,-0.00241614231343423,-1.58470288298462,0.113139505243684,0.188017395678623,-6.35722976334491
LEE_LIVER_CANCER_CIPROFIBRATE_DN,-0.0111635642711213,-1.58433197278101,0.113223844241457,0.188107814183864,-6.35781576533536
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,0.00755942866855294,1.58348627402498,0.113416327815609,0.188342604656406,-6.35915137490567
DIRMEIER_LMP1_RESPONSE_LATE_DN,-0.0320807836834471,-1.58344775580313,0.113425100815353,0.188342604656406,-6.35921218966989
CHOI_ATL_CHRONIC_VS_ACUTE_DN,0.0164899797747146,1.58300493539859,0.113525997042402,0.188460351667062,-6.35991123367696
VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN,0.0145558789190227,1.58220746122629,0.113707879179126,0.188617716627783,-6.36116964801722
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP,-0.0112936391590649,-1.58220431659315,0.113708596838491,0.188617716627783,-6.36117460899549
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,0.0230783124660976,1.58219455811173,0.113710823914506,0.188617716627783,-6.36119000392926
WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,0.00691108727212347,1.58161604470731,0.113842913394081,0.18878699490285,-6.3621024945306
WP_FLUOROPYRIMIDINE_ACTIVITY,0.00782506423196219,1.58139926066755,0.113892441887613,0.188819308167673,-6.3624443427151
PID_ERBB1_DOWNSTREAM_PATHWAY,0.0123469366827232,1.58104708204607,0.113972940071519,0.188902934691323,-6.3629995957804
REACTOME_NEUTROPHIL_DEGRANULATION,0.00998152131565244,1.58066725385234,0.11405980840257,0.18893615525161,-6.36359830342717
BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN,-0.0123786880090757,-1.58063414096894,0.114067383931295,0.18893615525161,-6.36365049110512
WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER,0.0102606543045425,1.58056515503559,0.114083167729492,0.18893615525161,-6.36375921312661
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.0144269542167375,1.58005107281234,0.114200842557545,0.189081215878338,-6.3645692589413
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN,0.0145162942557199,1.57849229362487,0.114558235833101,0.18962299505163,-6.36702383870268
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,0.0090627276423712,1.57800044935601,0.114671187328576,0.189759982190653,-6.36779783447298
FUNG_IL2_SIGNALING_1,-0.0140106161581005,-1.57775695799805,0.114727137287303,0.189802594854092,-6.368180918027
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.0132319887105063,1.57744313618202,0.114799279621928,0.18987196642732,-6.36867456503698
REACTOME_SIGNALING_BY_LRP5_MUTANTS,-0.0202299927053254,-1.57679651911844,0.114948038548686,0.190067987971189,-6.36969139548443
FIGUEROA_AML_METHYLATION_CLUSTER_5_UP,-0.0138344598494082,-1.57662878260056,0.114986652318469,0.190081827938342,-6.3699550996871
BROWNE_HCMV_INFECTION_48HR_DN,-0.00293429466612932,-1.57596926338813,0.115138575868309,0.190269779118331,-6.37099168039882
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-0.00560581557931655,-1.57587242079621,0.115160897337491,0.190269779118331,-6.37114385355272
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,0.0275673701490487,1.57537611498504,0.11527534544039,0.190408816318752,-6.37192357484947
JAZAG_TGFB1_SIGNALING_DN,-0.0139034378672233,-1.57403385337678,0.115585319253351,0.19087065988106,-6.3740311067936
WAGSCHAL_EHMT2_TARGETS_UP,0.0292062396272006,1.57370506249912,0.115661348120959,0.190946039648076,-6.37454707940021
UEDA_PERIFERAL_CLOCK,0.00853490902184717,1.57356281652117,0.115694252950586,0.19095020477795,-6.37477027313235
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN,0.0179094684471572,1.57291471065863,0.115844268237184,0.191117104597135,-6.37578694089971
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_UP,0.0155134820700912,1.57286322392714,0.115856192285614,0.191117104597135,-6.37586768894437
BRACHAT_RESPONSE_TO_METHOTREXATE_UP,0.0183679775663766,1.57262957983354,0.115910315122268,0.191156213734835,-6.37623408618871
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,-0.00798525973125655,-1.57221260899,0.116006954360813,0.191265400880827,-6.37688783872955
REACTOME_RHO_GTPASE_EFFECTORS,-0.0094231309707791,-1.5720607325283,0.116042169742177,0.191273285294934,-6.37712591698904
ZHU_CMV_ALL_DN,0.0117166590514272,1.56836552933235,0.116901564104536,0.192639310539332,-6.38291136210271
BIOCARTA_ARAP_PATHWAY,0.0145158794556021,1.56756017966982,0.117089526514884,0.19289847290853,-6.38417046471764
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP,0.00349949994542625,1.56665603738549,0.117300829150221,0.193193700634918,-6.38558325273426
SINGH_NFE2L2_TARGETS,-0.0185483832221633,-1.56653043095147,0.1173302076887,0.193193700634918,-6.3857794575362
GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP,-0.0076415647151967,-1.56549921267097,0.117571621547572,0.193505825135625,-6.38738968872251
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP,0.0171096048658116,1.56545771786898,0.117581343865227,0.193505825135625,-6.38745446005031
WP_TRANSSULFURATION_AND_ONE_CARBON_METABOLISM,0.00557675064257851,1.56411841639966,0.117895484096157,0.193972020299566,-6.38954412275298
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,0.014807693546083,1.56369405405552,0.117995157852782,0.194085204685877,-6.39020586714934
REACTOME_SARS_COV_1_INFECTION,0.0176654379213839,1.56148837869147,0.118514290152788,0.19488809879913,-6.39364247747
BIOCARTA_FIBRINOLYSIS_PATHWAY,0.0182395945873911,1.56083996100975,0.118667243404248,0.195088575672429,-6.39465184049426
SEIDEN_MET_SIGNALING,-0.00806526917950212,-1.56035244895863,0.118782343065061,0.195226732783449,-6.39541045322535
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,-0.0186395151797781,-1.56001993130738,0.118860899381395,0.195304771924723,-6.39592774496616
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG,0.0211839729009535,1.55932069971951,0.11902622371344,0.195525304767111,-6.39701516790556
TSAI_DNAJB4_TARGETS_DN,0.0283499568821927,1.55822905008624,0.119284690710519,0.195898688559083,-6.39871189392773
HADDAD_B_LYMPHOCYTE_PROGENITOR,0.00211882776123193,1.55585048874919,0.119849380182432,0.196774648497017,-6.4024047288694
REACTOME_HDL_ASSEMBLY,0.0143133319506979,1.55568091320715,0.119889718630495,0.196789470251413,-6.40266778826559
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,0.0231993409910968,1.5555041529107,0.119931777503737,0.196807107470232,-6.4029419627669
REACTOME_SPERM_MOTILITY_AND_TAXES,-0.00178127243403325,-1.55391340803321,0.120310804468717,0.197377553141709,-6.40540798208803
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,-0.0244605083939411,-1.55377385645934,0.120344100154146,0.197380654871818,-6.40562419883657
BOYERINAS_ONCOFETAL_TARGETS_OF_LET7A1,0.0172277541286997,1.55349797700713,0.120409943618554,0.197437123830579,-6.40605158059605
AFFAR_YY1_TARGETS_UP,0.00876597401550849,1.55194258335437,0.120781693672289,0.197987809052475,-6.40845971840309
MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN,0.0163392475503419,1.55182935788398,0.120808790408312,0.197987809052475,-6.40863492566628
AMIT_EGF_RESPONSE_480_MCF10A,0.00520417297355585,1.55109937318062,0.120983602149738,0.198222611968484,-6.40976421160283
MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_DN,0.00848188086746021,1.5499798794314,0.121252075470727,0.198610710016555,-6.41149503722086
REACTOME_RHOBTB1_GTPASE_CYCLE,-0.0114462503367793,-1.54952046522207,0.121362385521829,0.198739602137753,-6.41220496675586
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.0198467291367833,1.54898416495317,0.121491256032719,0.198898813275759,-6.41303344197122
NIKOLSKY_BREAST_CANCER_12Q24_AMPLICON,-0.0102386676049966,-1.54791354329521,0.121748841752879,0.19926861208772,-6.41468647908049
COLLIS_PRKDC_SUBSTRATES,0.0157732475697277,1.54707577180327,0.121950702794225,0.199547036464906,-6.41597920030472
MCGOWAN_RSP6_TARGETS_DN,0.0207817969744923,1.54632882563544,0.122130900130381,0.199789876970184,-6.41713118453452
TURJANSKI_MAPK8_AND_MAPK9_TARGETS,-0.0203604838009093,-1.54567538997314,0.122288709179585,0.199961378093466,-6.41813849588759
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP,0.00162263343369407,1.54563127279748,0.12229936951333,0.199961378093466,-6.4182064899153
BIOCARTA_ETC_PATHWAY,-0.0254119360453658,-1.5448198381238,0.122495571616262,0.200230082602914,-6.41945673917705
BIOCARTA_SARS_PATHWAY,-0.0207808630126159,-1.54421824710808,0.122641193026105,0.200415990163565,-6.42038324059692
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,-0.0214540921795708,-1.54221167072785,0.123127884403436,0.201159020919052,-6.42347093411118
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24,-0.0188619406716073,-1.5415127778272,0.123297753469036,0.201384194530378,-6.42454544017141
HOSHIDA_LIVER_CANCER_SUBCLASS_S3,0.00762789470063147,1.54024326200252,0.123606783259766,0.201792436712072,-6.42649600097085
